0.001 ,1.0000147660911796  ,1047.2440945920978, 2351.735016355303, 572.1739135575351, 458.03858632180703, 32.00000034984211, 2.3514212596320476
0.002 ,1.0000547069346901  ,1047.2440950695434, 2351.735019031479, 572.1739159194832, 458.0385914345471, 32.00000195668611, 2.3514215855191325
0.003 ,1.0001123965069627  ,1047.2440962030807, 2351.7350253851387, 572.1739215269611, 458.03860357186454, 32.000005769855086, 2.351422358243513
0.004 ,1.0001826052713905  ,1047.2440981919542, 2351.7350365330167, 572.1739313653185, 458.0386248653394, 32.0000124569369, 2.3514237121322195
0.005 ,1.000261650365702  ,1047.2441011767385, 2351.7350532629725, 572.1739461295595, 458.0386568176313, 32.00002248711458, 2.3514257409345354
0.006 ,1.0003469380691143  ,1047.2441052566892, 2351.735076131251, 572.1739663102102, 458.0387004884793, 32.00003618984498, 2.351428509825977
0.007 ,1.000436641642329  ,1047.2441105019632, 2351.735105530977, 572.1739922537877, 458.03875662568237, 32.00005379618009, 2.351432063861424
0.008 ,1.0005294744789712  ,1047.2441169622218, 2351.735141740389, 572.1740242053821, 458.03882575733786, 32.00007546786623, 2.35143643392797
0.009 ,1.0006245303648438  ,1047.244124672691, 2351.7351849568054, 572.174062338646, 458.0389082568002, 32.00010131783697, 2.3514416409371686
0.01 ,1.0007211709888169  ,1047.2441336584295, 2351.7352353205524, 572.174106776913, 458.0390043884291, 32.00013142464568, 2.3514476987774926
0.011 ,1.0008189467254875  ,1047.2441439373335, 2351.735292931807, 572.1741576080743, 458.03911433980977, 32.00016584263027, 2.3514546163937196
0.012 ,1.0009175408465611  ,1047.2441555222547, 2351.735357862467, 572.1742148950539, 458.0392382444459, 32.00020460907236, 2.351462399251466
0.013 ,1.0010167302304747  ,1047.2441684224907, 2351.735430164509, 572.1742786831878, 458.0393761977438, 32.00024774923986, 2.351471050368713
0.014 ,1.0011163576904152  ,1047.2441826448353, 2351.735509875875, 572.1743490054223, 458.0395282682706, 32.00029527993868, 2.3514805710423645
0.015 ,1.001216312484282  ,1047.244198194319, 2351.73559702462, 572.1744258859743, 458.0396945056848, 32.00034721201467, 2.3514909613600192
0.016 ,1.001316516587017  ,1047.2442150747295, 2351.7356916318327, 572.1745093429105, 458.03987494632236, 32.00040355211587, 2.3515022205604565
0.017 ,1.0014169150212175  ,1047.2442332889786, 2351.735793713694, 572.1745993899643, 458.0400696171321, 32.00046430393405, 2.3515143472875693
0.018 ,1.0015174690460846  ,1047.2442528393615, 2351.735903282926, 572.1746960378156, 458.0402785384477, 32.00052946907923, 2.3515273397692362
0.019 ,1.0016181513595805  ,1047.2442737277383, 2351.7360203498133, 572.174799294992, 458.04050172594094, 32.00059904769585, 2.351541195943326
0.02 ,1.001718942718609  ,1047.2442959556631, 2351.7361449229234, 572.1749091685047, 458.04073919199766, 32.000673038896785, 2.351555913546456
0.021 ,1.001819829558081  ,1047.2443195244737, 2351.736277009613, 572.1750256642953, 458.04099094668663, 32.000751441069205, 2.351571490176514
0.022 ,1.0019208023134962  ,1047.2443444353553, 2351.736416616384, 572.1751487875516, 458.0412569984433, 32.00083425209004, 2.351587923336699
0.023 ,1.0020218542392247  ,1047.2443706893862, 2351.736563749137, 572.1752785429297, 458.0415373545504, 32.00092146947776, 2.3516052104665404
0.024 ,1.0021229805759237  ,1047.2443982875689, 2351.736718413348, 572.1754149347105, 458.0418320214776, 32.0010130904994, 2.351623348963743
0.025 ,1.0022241779639216  ,1047.2444272308526, 2351.7368806141935, 572.1755579669098, 458.0421410051199, 32.0011091122459, 2.351642336199565
0.026 ,1.0023254440298761  ,1047.244457520148, 2351.7370503566367, 572.1757076433562, 458.04246431096647, 32.00120953168523, 2.3516621695296474
0.027 ,1.0024267770955708  ,1047.2444891563403, 2351.7372276454935, 572.1758639677464, 458.04280194421915, 32.00131434569982, 2.3516828463016326
0.028 ,1.0025281759726827  ,1047.2445221402943, 2351.7374124854714, 572.1760269436827, 458.0431539098759, 32.001423551112936, 2.35170436386052
0.029 ,1.0026296398181713  ,1047.2445564728628, 2351.737604881205, 572.176196574701, 458.04352021279004, 32.001537144707264, 2.3517267195524325
0.03 ,1.0027311680323903  ,1047.2445921548883, 2351.7378048372734, 572.1763728642899, 458.0439008577116, 32.00165512323803, 2.351749910727256
0.031 ,1.0028327601872546  ,1047.244629187207, 2351.73801235822, 572.1765558159042, 458.04429584931665, 32.00177748344221, 2.3517739347404922
0.032 ,1.0029344159756464  ,1047.2446675706499, 2351.7382274485594, 572.1767454329741, 458.044705192228, 32.00190422204504, 2.35179878895455
0.033 ,1.0030361351757313  ,1047.2447073060446, 2351.7384501127863, 572.1769417189124, 458.04512889102955, 32.002035335764624, 2.3518244707396474
0.034 ,1.0031379176258455  ,1047.244748394216, 2351.7386803553813, 572.1771446771187, 458.04556695027685, 32.00217082131513, 2.351850977474433
0.035 ,1.003239763206748  ,1047.2447908359877, 2351.7389181808153, 572.1773543109834, 458.0460193745043, 32.00231067540912, 2.3518783065464186
0.036 ,1.0033416718291555  ,1047.2448346321812, 2351.7391635935505, 572.1775706238896, 458.0464861682298, 32.00245489475909, 2.351906455352265
0.037 ,1.0034436434249168  ,1047.2448797836173, 2351.739416598043, 572.1777936192145, 458.04696733595915, 32.00260347607866, 2.3519354212979806
0.038 ,1.0035456779408456  ,1047.2449262911161, 2351.739677198746, 572.1780233003317, 458.047462882188, 32.00275641608336, 2.351965201799047
0.039 ,1.0036477753342896  ,1047.2449741554967, 2351.7399454001065, 572.1782596706105, 458.0479728114036, 32.00291371149116, 2.351995794280494
